"time","toy","dow","holy","tod","temp","dateTime","dem","dem48","temp95"
12133,0.715068493150685,"Tue",FALSE,36,17,2010-09-21 17:00:00,1846.513,1868.861,16.6640217769975
12134,0.715068493150685,"Tue",FALSE,37,18,2010-09-21 17:30:00,1870.013,1867.06,16.7308206881476
12135,0.715068493150685,"Tue",FALSE,38,17,2010-09-21 18:00:00,1777.231,1676.59,16.7442796537402
12136,0.715068493150685,"Tue",FALSE,39,16,2010-09-21 18:30:00,1918.822,1828.233,16.7070656710532
12137,0.715068493150685,"Tue",FALSE,40,16,2010-09-21 19:00:00,2029.961,1986.813,16.6717123875006
12138,0.715068493150685,"Tue",FALSE,41,15,2010-09-21 19:30:00,2138.141,2140.63,16.5881267681255
12139,0.715068493150685,"Tue",FALSE,42,15,2010-09-21 20:00:00,2175.005,2169.785,16.5087204297192
12140,0.715068493150685,"Tue",FALSE,43,14,2010-09-21 20:30:00,2108.198,2123.987,16.3832844082333
12141,0.715068493150685,"Tue",FALSE,44,14,2010-09-21 21:00:00,1951.671,1942.013,16.2641201878216
12142,0.715068493150685,"Tue",FALSE,45,15,2010-09-21 21:30:00,1776.507,1786.691,16.2009141784305
12143,0.715068493150685,"Tue",FALSE,46,15,2010-09-21 22:00:00,1527.448,1592.59,16.140868469509
12144,0.715068493150685,"Tue",FALSE,47,14,2010-09-21 22:30:00,1353.95,1395.294,16.0338250460336
12145,0.717808219178082,"Wed",FALSE,0,14,2010-09-21 23:00:00,1093.623,1151.25,15.9321337937319
12146,0.717808219178082,"Wed",FALSE,1,14,2010-09-21 23:30:00,868.51,920.656,15.8355271040453
12147,0.717808219178082,"Wed",FALSE,2,15,2010-09-22,727.139,751.784,15.793750748843
12148,0.717808219178082,"Wed",FALSE,3,15,2010-09-22 00:30:00,633.591,641.873,15.7540632114009
12149,0.717808219178082,"Wed",FALSE,4,15,2010-09-22 01:00:00,561.651,561.164,15.7163600508308
12150,0.717808219178082,"Wed",FALSE,5,15,2010-09-22 01:30:00,525.566,510.73,15.6805420482893
12151,0.717808219178082,"Wed",FALSE,6,15,2010-09-22 02:00:00,492.58,487.623,15.6465149458748
12152,0.717808219178082,"Wed",FALSE,7,16,2010-09-22 02:30:00,484.733,482.831,15.6641891985811
12153,0.717808219178082,"Wed",FALSE,8,15,2010-09-22 03:00:00,477.404,474.115,15.630979738652
12154,0.717808219178082,"Wed",FALSE,9,15,2010-09-22 03:30:00,498.247,483.471,15.5994307517194
12155,0.717808219178082,"Wed",FALSE,10,15,2010-09-22 04:00:00,497.273,502.088,15.5694592141334
12156,0.717808219178082,"Wed",FALSE,11,15,2010-09-22 04:30:00,528.908,510.433,15.5409862534268
12157,0.717808219178082,"Wed",FALSE,12,16,2010-09-22 05:00:00,596.279,582.19,15.5639369407554
12158,0.717808219178082,"Wed",FALSE,13,16,2010-09-22 05:30:00,717.63,695.756,15.5857400937177
12159,0.717808219178082,"Wed",FALSE,14,15,2010-09-22 06:00:00,842.152,827.882,15.5564530890318
12160,0.717808219178082,"Wed",FALSE,15,15,2010-09-22 06:30:00,1162.533,1160.951,15.5286304345802
12161,0.717808219178082,"Wed",FALSE,16,15,2010-09-22 07:00:00,1431.987,1425.979,15.5021989128512
12162,0.717808219178082,"Wed",FALSE,17,15,2010-09-22 07:30:00,1390.973,1424.709,15.4770889672086
12163,0.717808219178082,"Wed",FALSE,18,16,2010-09-22 08:00:00,1257.389,1284.431,15.5032345188482
12164,0.717808219178082,"Wed",FALSE,19,15,2010-09-22 08:30:00,1204.971,1203.739,15.4780727929058
12165,0.717808219178082,"Wed",FALSE,20,15,2010-09-22 09:00:00,1160.158,1166.643,15.4541691532605
12166,0.717808219178082,"Wed",FALSE,21,15,2010-09-22 09:30:00,1092.041,1156.193,15.4314606955975
12167,0.717808219178082,"Wed",FALSE,22,16,2010-09-22 10:00:00,1077.287,1131.976,15.4598876608176
12168,0.717808219178082,"Wed",FALSE,23,17,2010-09-22 10:30:00,1087.219,1080.106,15.5368932777767
12169,0.717808219178082,"Wed",FALSE,24,18,2010-09-22 11:00:00,1119.168,1059.851,15.6600486138879
12170,0.717808219178082,"Wed",FALSE,25,18,2010-09-22 11:30:00,1173.624,1087.886,15.7770461831935
12171,0.717808219178082,"Wed",FALSE,26,19,2010-09-22 12:00:00,1242.124,1182.877,15.9381938740338
12172,0.717808219178082,"Wed",FALSE,27,20,2010-09-22 12:30:00,1205.584,1186.089,16.1412841803321
12173,0.717808219178082,"Wed",FALSE,28,19,2010-09-22 13:00:00,1094.814,1138.886,16.2842199713155
12174,0.717808219178082,"Wed",FALSE,29,19,2010-09-22 13:30:00,1088.751,1134.494,16.4200089727497
12175,0.717808219178082,"Wed",FALSE,30,19,2010-09-22 14:00:00,1083.057,1104.768,16.5490085241122
12176,0.717808219178082,"Wed",FALSE,31,19,2010-09-22 14:30:00,1127.976,1200.304,16.6715580979066
12177,0.717808219178082,"Wed",FALSE,32,20,2010-09-22 15:00:00,1219.959,1232.557,16.8379801930113
12178,0.717808219178082,"Wed",FALSE,33,20,2010-09-22 15:30:00,1427.737,1372.334,16.9960811833607
12179,0.717808219178082,"Wed",FALSE,34,19,2010-09-22 16:00:00,1652.775,1577.126,17.0962771241927
12180,0.717808219178082,"Wed",FALSE,35,18,2010-09-22 16:30:00,1782.874,1768.958,17.1414632679831
12181,0.717808219178082,"Wed",FALSE,36,18,2010-09-22 17:00:00,1873.417,1846.513,17.1843901045839
12182,0.717808219178082,"Wed",FALSE,37,15,2010-09-22 17:30:00,1853.172,1870.013,17.0751705993547
12183,0.717808219178082,"Wed",FALSE,38,14,2010-09-22 18:00:00,1771.571,1777.231,16.921412069387
12184,0.717808219178082,"Wed",FALSE,39,15,2010-09-22 18:30:00,1941.616,1918.822,16.8253414659176
12185,0.717808219178082,"Wed",FALSE,40,15,2010-09-22 19:00:00,2071.207,2029.961,16.7340743926217
12186,0.717808219178082,"Wed",FALSE,41,15,2010-09-22 19:30:00,2242.685,2138.141,16.6473706729907
12187,0.717808219178082,"Wed",FALSE,42,14,2010-09-22 20:00:00,2218.109,2175.005,16.5150021393411
12188,0.717808219178082,"Wed",FALSE,43,14,2010-09-22 20:30:00,2182.622,2108.198,16.3892520323741
12189,0.717808219178082,"Wed",FALSE,44,14,2010-09-22 21:00:00,1943.85,1951.671,16.2697894307554
12190,0.717808219178082,"Wed",FALSE,45,14,2010-09-22 21:30:00,1768.136,1776.507,16.1562999592176
12191,0.717808219178082,"Wed",FALSE,46,14,2010-09-22 22:00:00,1576.859,1527.448,16.0484849612567
12192,0.717808219178082,"Wed",FALSE,47,14,2010-09-22 22:30:00,1419.115,1353.95,15.9460607131939
12193,0.720547945205479,"Thu",FALSE,0,13,2010-09-22 23:00:00,1173.281,1093.623,15.7987576775342
12194,0.720547945205479,"Thu",FALSE,1,14,2010-09-22 23:30:00,968.563,868.51,15.7088197936575
12195,0.720547945205479,"Thu",FALSE,2,14,2010-09-23,782.429,727.139,15.6233788039746
12196,0.720547945205479,"Thu",FALSE,3,14,2010-09-23 00:30:00,631.6,633.591,15.5422098637759
12197,0.720547945205479,"Thu",FALSE,4,14,2010-09-23 01:00:00,567.111,561.651,15.4650993705871
12198,0.720547945205479,"Thu",FALSE,5,14,2010-09-23 01:30:00,539.413,525.566,15.3918444020577
12199,0.720547945205479,"Thu",FALSE,6,14,2010-09-23 02:00:00,508.984,492.58,15.3222521819548
12200,0.720547945205479,"Thu",FALSE,7,14,2010-09-23 02:30:00,500.645,484.733,15.2561395728571
12201,0.720547945205479,"Thu",FALSE,8,14,2010-09-23 03:00:00,492.469,477.404,15.1933325942142
12202,0.720547945205479,"Thu",FALSE,9,13,2010-09-23 03:30:00,505.725,498.247,15.0836659645035
12203,0.720547945205479,"Thu",FALSE,10,13,2010-09-23 04:00:00,494.178,497.273,14.9794826662783
12204,0.720547945205479,"Thu",FALSE,11,13,2010-09-23 04:30:00,525.943,528.908,14.8805085329644
12205,0.720547945205479,"Thu",FALSE,12,13,2010-09-23 05:00:00,598.233,596.279,14.7864831063162
12206,0.720547945205479,"Thu",FALSE,13,13,2010-09-23 05:30:00,692.158,717.63,14.6971589510004
12207,0.720547945205479,"Thu",FALSE,14,13,2010-09-23 06:00:00,850.584,842.152,14.6123010034504
12208,0.720547945205479,"Thu",FALSE,15,13,2010-09-23 06:30:00,1151.796,1162.533,14.5316859532779
12209,0.720547945205479,"Thu",FALSE,16,12,2010-09-23 07:00:00,1441.883,1431.987,14.405101655614
12210,0.720547945205479,"Thu",FALSE,17,12,2010-09-23 07:30:00,1388.211,1390.973,14.2848465728333
12211,0.720547945205479,"Thu",FALSE,18,13,2010-09-23 08:00:00,1297.286,1257.389,14.2206042441916
12212,0.720547945205479,"Thu",FALSE,19,13,2010-09-23 08:30:00,1185.87,1204.971,14.159574031982
12213,0.720547945205479,"Thu",FALSE,20,13,2010-09-23 09:00:00,1108.286,1160.158,14.1015953303829
12214,0.720547945205479,"Thu",FALSE,21,13,2010-09-23 09:30:00,1131.322,1092.041,14.0465155638638
12215,0.720547945205479,"Thu",FALSE,22,13,2010-09-23 10:00:00,1104.999,1077.287,13.9941897856706
12216,0.720547945205479,"Thu",FALSE,23,13,2010-09-23 10:30:00,1066.304,1087.219,13.9444802963871
12217,0.720547945205479,"Thu",FALSE,24,13,2010-09-23 11:00:00,1087.589,1119.168,13.8972562815677
12218,0.720547945205479,"Thu",FALSE,25,14,2010-09-23 11:30:00,1169.581,1173.624,13.9023934674893
12219,0.720547945205479,"Thu",FALSE,26,14,2010-09-23 12:00:00,1214.055,1242.124,13.9072737941148
12220,0.720547945205479,"Thu",FALSE,27,14,2010-09-23 12:30:00,1151.253,1205.584,13.9119101044091
12221,0.720547945205479,"Thu",FALSE,28,13,2010-09-23 13:00:00,1112.698,1094.814,13.8663145991886
12222,0.720547945205479,"Thu",FALSE,29,14,2010-09-23 13:30:00,1118.108,1088.751,13.8729988692292
12223,0.720547945205479,"Thu",FALSE,30,15,2010-09-23 14:00:00,1091.753,1083.057,13.9293489257678
12224,0.720547945205479,"Thu",FALSE,31,15,2010-09-23 14:30:00,1107.928,1127.976,13.9828814794794
12225,0.720547945205479,"Thu",FALSE,32,15,2010-09-23 15:00:00,1217.291,1219.959,14.0337374055054
12226,0.720547945205479,"Thu",FALSE,33,16,2010-09-23 15:30:00,1378.049,1427.737,14.1320505352301
12227,0.720547945205479,"Thu",FALSE,34,15,2010-09-23 16:00:00,1534.8,1652.775,14.1754480084686
12228,0.720547945205479,"Thu",FALSE,35,15,2010-09-23 16:30:00,1643.663,1782.874,14.2166756080452
12229,0.720547945205479,"Thu",FALSE,36,14,2010-09-23 17:00:00,1829.629,1873.417,14.2058418276429
12230,0.720547945205479,"Thu",FALSE,37,14,2010-09-23 17:30:00,1852.691,1853.172,14.1955497362608
12231,0.720547945205479,"Thu",FALSE,38,14,2010-09-23 18:00:00,1841.11,1771.571,14.1857722494477
12232,0.720547945205479,"Thu",FALSE,39,13,2010-09-23 18:30:00,1931.936,1941.616,14.1264836369753
12233,0.720547945205479,"Thu",FALSE,40,13,2010-09-23 19:00:00,2101.165,2071.207,14.0701594551266
12234,0.720547945205479,"Thu",FALSE,41,13,2010-09-23 19:30:00,2126.924,2242.685,14.0166514823703
12235,0.720547945205479,"Thu",FALSE,42,13,2010-09-23 20:00:00,2071.185,2218.109,13.9658189082517
12236,0.720547945205479,"Thu",FALSE,43,13,2010-09-23 20:30:00,2051.553,2182.622,13.9175279628392
12237,0.720547945205479,"Thu",FALSE,44,12,2010-09-23 21:00:00,1913.28,1943.85,13.8216515646972
12238,0.720547945205479,"Thu",FALSE,45,12,2010-09-23 21:30:00,1764.113,1768.136,13.7305689864623
12239,0.720547945205479,"Thu",FALSE,46,12,2010-09-23 22:00:00,1566.326,1576.859,13.6440405371392
12240,0.720547945205479,"Thu",FALSE,47,11,2010-09-23 22:30:00,1404.841,1419.115,13.5118385102823
12241,0.723287671232877,"Fri",FALSE,0,12,2010-09-23 23:00:00,1144.203,1173.281,13.4362465847681
12242,0.723287671232877,"Fri",FALSE,1,12,2010-09-23 23:30:00,914.578,968.563,13.3644342555297
12243,0.723287671232877,"Fri",FALSE,2,12,2010-09-24,754.443,782.429,13.2962125427532
12244,0.723287671232877,"Fri",FALSE,3,11,2010-09-24 00:30:00,638.524,631.6,13.1814019156156
12245,0.723287671232877,"Fri",FALSE,4,11,2010-09-24 01:00:00,564.598,567.111,13.0723318198348
12246,0.723287671232877,"Fri",FALSE,5,11,2010-09-24 01:30:00,530.389,539.413,12.9687152288431
12247,0.723287671232877,"Fri",FALSE,6,11,2010-09-24 02:00:00,502.847,508.984,12.8702794674009
12248,0.723287671232877,"Fri",FALSE,7,11,2010-09-24 02:30:00,488.661,500.645,12.7767654940309
12249,0.723287671232877,"Fri",FALSE,8,11,2010-09-24 03:00:00,472.744,492.469,12.6879272193293
12250,0.723287671232877,"Fri",FALSE,9,11,2010-09-24 03:30:00,469.631,505.725,12.6035308583629
12251,0.723287671232877,"Fri",FALSE,10,10,2010-09-24 04:00:00,502.318,494.178,12.4733543154447
12252,0.723287671232877,"Fri",FALSE,11,10,2010-09-24 04:30:00,505.421,525.943,12.3496865996725
12253,0.723287671232877,"Fri",FALSE,12,10,2010-09-24 05:00:00,569.378,598.233,12.2322022696889
12254,0.723287671232877,"Fri",FALSE,13,10,2010-09-24 05:30:00,664.99,692.158,12.1205921562044
12255,0.723287671232877,"Fri",FALSE,14,10,2010-09-24 06:00:00,805.494,850.584,12.0145625483942
12256,0.723287671232877,"Fri",FALSE,15,10,2010-09-24 06:30:00,1113.646,1151.796,11.9138344209745
12257,0.723287671232877,"Fri",FALSE,16,10,2010-09-24 07:00:00,1416.112,1441.883,11.8181426999258
12258,0.723287671232877,"Fri",FALSE,17,9,2010-09-24 07:30:00,1428.237,1388.211,11.6772355649295
12259,0.723287671232877,"Fri",FALSE,18,9,2010-09-24 08:00:00,1267.275,1297.286,11.543373786683
12260,0.723287671232877,"Fri",FALSE,19,9,2010-09-24 08:30:00,1193.999,1185.87,11.4162050973488
12261,0.723287671232877,"Fri",FALSE,20,10,2010-09-24 09:00:00,1155.817,1108.286,11.3453948424814
12262,0.723287671232877,"Fri",FALSE,21,11,2010-09-24 09:30:00,1233.597,1131.322,11.3281251003573
12263,0.723287671232877,"Fri",FALSE,22,11,2010-09-24 10:00:00,1144.47,1104.999,11.3117188453395
12264,0.723287671232877,"Fri",FALSE,23,11,2010-09-24 10:30:00,1126.653,1066.304,11.2961329030725
12265,0.723287671232877,"Fri",FALSE,24,11,2010-09-24 11:00:00,1102.412,1087.589,11.2813262579189
12266,0.723287671232877,"Fri",FALSE,25,12,2010-09-24 11:30:00,1116.66,1169.581,11.3172599450229
12267,0.723287671232877,"Fri",FALSE,26,13,2010-09-24 12:00:00,1248.359,1214.055,11.4013969477718
12268,0.723287671232877,"Fri",FALSE,27,12,2010-09-24 12:30:00,1200.15,1151.253,11.4313271003832
12269,0.723287671232877,"Fri",FALSE,28,12,2010-09-24 13:00:00,1096.526,1112.698,11.459760745364
12270,0.723287671232877,"Fri",FALSE,29,12,2010-09-24 13:30:00,1102.049,1118.108,11.4867727080958
12271,0.723287671232877,"Fri",FALSE,30,13,2010-09-24 14:00:00,1105.884,1091.753,11.562434072691
12272,0.723287671232877,"Fri",FALSE,31,12,2010-09-24 14:30:00,1178.122,1107.928,11.5843123690565
12273,0.723287671232877,"Fri",FALSE,32,12,2010-09-24 15:00:00,1253.158,1217.291,11.6050967506037
12274,0.723287671232877,"Fri",FALSE,33,13,2010-09-24 15:30:00,1388.174,1378.049,11.6748419130735
12275,0.723287671232877,"Fri",FALSE,34,12,2010-09-24 16:00:00,1540.355,1534.8,11.6910998174198
12276,0.723287671232877,"Fri",FALSE,35,11,2010-09-24 16:30:00,1624.568,1643.663,11.6565448265488
12277,0.723287671232877,"Fri",FALSE,36,12,2010-09-24 17:00:00,1706.193,1829.629,11.6737175852214
12278,0.723287671232877,"Fri",FALSE,37,11,2010-09-24 17:30:00,1783.176,1852.691,11.6400317059603
12279,0.723287671232877,"Fri",FALSE,38,11,2010-09-24 18:00:00,1688.845,1841.11,11.6080301206623
12280,0.723287671232877,"Fri",FALSE,39,10,2010-09-24 18:30:00,1808.877,1931.936,11.5276286146292
12281,0.723287671232877,"Fri",FALSE,40,10,2010-09-24 19:00:00,1950.802,2101.165,11.4512471838977
12282,0.723287671232877,"Fri",FALSE,41,9,2010-09-24 19:30:00,2045.249,2126.924,11.3286848247028
12283,0.723287671232877,"Fri",FALSE,42,8,2010-09-24 20:00:00,2031.677,2071.185,11.1622505834677
12284,0.723287671232877,"Fri",FALSE,43,6,2010-09-24 20:30:00,1993.561,2051.553,10.9041380542943
12285,0.723287671232877,"Fri",FALSE,44,5,2010-09-24 21:00:00,1884.273,1913.28,10.6089311515796
12286,0.723287671232877,"Fri",FALSE,45,6,2010-09-24 21:30:00,1725.161,1764.113,10.3784845940006
12287,0.723287671232877,"Fri",FALSE,46,6,2010-09-24 22:00:00,1591.914,1566.326,10.1595603643006
12288,0.723287671232877,"Fri",FALSE,47,5,2010-09-24 22:30:00,1451.673,1404.841,9.90158234608555
12289,0.726027397260274,"Sat",FALSE,0,5,2010-09-24 23:00:00,1291.071,1144.203,9.65650322878127
12290,0.726027397260274,"Sat",FALSE,1,4,2010-09-24 23:30:00,1052.687,914.578,9.3736780673422
12291,0.726027397260274,"Sat",FALSE,2,4,2010-09-25,842.731,754.443,9.10499416397509
12292,0.726027397260274,"Sat",FALSE,3,4,2010-09-25 00:30:00,736.482,638.524,8.84974445577634
12293,0.726027397260274,"Sat",FALSE,4,3,2010-09-25 01:00:00,651.525,564.598,8.55725723298752
12294,0.726027397260274,"Sat",FALSE,5,3,2010-09-25 01:30:00,584.476,530.389,8.27939437133814
12295,0.726027397260274,"Sat",FALSE,6,3,2010-09-25 02:00:00,527.208,502.847,8.01542465277124
12296,0.726027397260274,"Sat",FALSE,7,4,2010-09-25 02:30:00,517.762,488.661,7.81465342013267
12297,0.726027397260274,"Sat",FALSE,8,3,2010-09-25 03:00:00,501.432,472.744,7.57392074912604
12298,0.726027397260274,"Sat",FALSE,9,4,2010-09-25 03:30:00,494.671,469.631,7.39522471166974
12299,0.726027397260274,"Sat",FALSE,10,4,2010-09-25 04:00:00,492.575,502.318,7.22546347608625
12300,0.726027397260274,"Sat",FALSE,11,3,2010-09-25 04:30:00,506.126,505.421,7.01419030228194
12301,0.726027397260274,"Sat",FALSE,12,3,2010-09-25 05:00:00,554.869,569.378,6.81348078716784
12302,0.726027397260274,"Sat",FALSE,13,3,2010-09-25 05:30:00,599.5,664.99,6.62280674780945
12303,0.726027397260274,"Sat",FALSE,14,3,2010-09-25 06:00:00,627.729,805.494,6.44166641041898
12304,0.726027397260274,"Sat",FALSE,15,3,2010-09-25 06:30:00,696.397,1113.646,6.26958308989803
12305,0.726027397260274,"Sat",FALSE,16,4,2010-09-25 07:00:00,836.118,1416.112,6.15610393540313
12306,0.726027397260274,"Sat",FALSE,17,5,2010-09-25 07:30:00,1048.35,1428.237,6.09829873863297
12307,0.726027397260274,"Sat",FALSE,18,5,2010-09-25 08:00:00,1198.053,1267.275,6.04338380170132
12308,0.726027397260274,"Sat",FALSE,19,6,2010-09-25 08:30:00,1368.104,1193.999,6.04121461161625
12309,0.726027397260274,"Sat",FALSE,20,6,2010-09-25 09:00:00,1464.637,1155.817,6.03915388103544
12310,0.726027397260274,"Sat",FALSE,21,9,2010-09-25 09:30:00,1521.974,1233.597,6.18719618698367
12311,0.726027397260274,"Sat",FALSE,22,10,2010-09-25 10:00:00,1526.63,1144.47,6.37783637763449
12312,0.726027397260274,"Sat",FALSE,23,10,2010-09-25 10:30:00,1563.719,1126.653,6.55894455875276
12313,0.726027397260274,"Sat",FALSE,24,10,2010-09-25 11:00:00,1570.001,1102.412,6.73099733081512
12314,0.726027397260274,"Sat",FALSE,25,10,2010-09-25 11:30:00,1617.288,1116.66,6.89444746427437
12315,0.726027397260274,"Sat",FALSE,26,11,2010-09-25 12:00:00,1661.891,1248.359,7.09972509106065
12316,0.726027397260274,"Sat",FALSE,27,11,2010-09-25 12:30:00,1605.975,1200.15,7.29473883650761
12317,0.726027397260274,"Sat",FALSE,28,10,2010-09-25 13:00:00,1586.167,1096.526,7.43000189468223
12318,0.726027397260274,"Sat",FALSE,29,10,2010-09-25 13:30:00,1545.732,1102.049,7.55850179994812
12319,0.726027397260274,"Sat",FALSE,30,11,2010-09-25 14:00:00,1485.389,1105.884,7.73057670995071
12320,0.726027397260274,"Sat",FALSE,31,11,2010-09-25 14:30:00,1463.623,1178.122,7.89404787445318
12321,0.726027397260274,"Sat",FALSE,32,11,2010-09-25 15:00:00,1401.235,1253.158,8.04934548073052
12322,0.726027397260274,"Sat",FALSE,33,11,2010-09-25 15:30:00,1512.548,1388.174,8.19687820669399
12323,0.726027397260274,"Sat",FALSE,34,11,2010-09-25 16:00:00,1559.136,1540.355,8.33703429635929
12324,0.726027397260274,"Sat",FALSE,35,10,2010-09-25 16:30:00,1679.006,1624.568,8.42018258154133
12325,0.726027397260274,"Sat",FALSE,36,10,2010-09-25 17:00:00,1864.519,1706.193,8.49917345246426
12326,0.726027397260274,"Sat",FALSE,37,10,2010-09-25 17:30:00,1988.471,1783.176,8.57421477984105
12327,0.726027397260274,"Sat",FALSE,38,10,2010-09-25 18:00:00,2004.091,1688.845,8.645504040849
12328,0.726027397260274,"Sat",FALSE,39,9,2010-09-25 18:30:00,2017.933,1808.877,8.66322883880654
12329,0.726027397260274,"Sat",FALSE,40,9,2010-09-25 19:00:00,2109.571,1950.802,8.68006739686622
12330,0.726027397260274,"Sat",FALSE,41,9,2010-09-25 19:30:00,2078.534,2045.249,8.6960640270229
12331,0.726027397260274,"Sat",FALSE,42,9,2010-09-25 20:00:00,2073.665,2031.677,8.71126082567176
12332,0.726027397260274,"Sat",FALSE,43,9,2010-09-25 20:30:00,2029.547,1993.561,8.72569778438817
12333,0.726027397260274,"Sat",FALSE,44,9,2010-09-25 21:00:00,1830.111,1884.273,8.73941289516876
12334,0.726027397260274,"Sat",FALSE,45,9,2010-09-25 21:30:00,1668.014,1725.161,8.75244225041032
12335,0.726027397260274,"Sat",FALSE,46,8,2010-09-25 22:00:00,1540.302,1591.914,8.7148201378898
12336,0.726027397260274,"Sat",FALSE,47,8,2010-09-25 22:30:00,1421.674,1451.673,8.67907913099531
12337,0.728767123287671,"Sun",FALSE,0,8,2010-09-25 23:00:00,1263.838,1291.071,8.64512517444555
12338,0.728767123287671,"Sun",FALSE,1,8,2010-09-25 23:30:00,1066.346,1052.687,8.61286891572327
12339,0.728767123287671,"Sun",FALSE,2,8,2010-09-26,898.871,842.731,8.58222546993711
12340,0.728767123287671,"Sun",FALSE,3,8,2010-09-26 00:30:00,756.638,736.482,8.55311419644025
12341,0.728767123287671,"Sun",FALSE,4,8,2010-09-26 01:00:00,696.236,651.525,8.52545848661824
12342,0.728767123287671,"Sun",FALSE,5,8,2010-09-26 01:30:00,619.71,584.476,8.49918556228733
12343,0.728767123287671,"Sun",FALSE,6,8,2010-09-26 02:00:00,592.652,527.208,8.47422628417296
12344,0.728767123287671,"Sun",FALSE,7,8,2010-09-26 02:30:00,549.491,517.762,8.45051496996431
12345,0.728767123287671,"Sun",FALSE,8,7,2010-09-26 03:00:00,531.652,501.432,8.37798922146609
12346,0.728767123287671,"Sun",FALSE,9,7,2010-09-26 03:30:00,524.609,494.671,8.30908976039279
12347,0.728767123287671,"Sun",FALSE,10,7,2010-09-26 04:00:00,505.586,492.575,8.24363527237315
12348,0.728767123287671,"Sun",FALSE,11,7,2010-09-26 04:30:00,491.017,506.126,8.18145350875449
12349,0.728767123287671,"Sun",FALSE,12,7,2010-09-26 05:00:00,537.229,554.869,8.12238083331677
12350,0.728767123287671,"Sun",FALSE,13,7,2010-09-26 05:30:00,551.958,599.5,8.06626179165093
12351,0.728767123287671,"Sun",FALSE,14,7,2010-09-26 06:00:00,574.699,627.729,8.01294870206838
12352,0.728767123287671,"Sun",FALSE,15,7,2010-09-26 06:30:00,627.666,696.397,7.96230126696496
12353,0.728767123287671,"Sun",FALSE,16,7,2010-09-26 07:00:00,723.943,836.118,7.91418620361671
12354,0.728767123287671,"Sun",FALSE,17,7,2010-09-26 07:30:00,859.618,1048.35,7.86847689343588
12355,0.728767123287671,"Sun",FALSE,18,7,2010-09-26 08:00:00,1041.512,1198.053,7.82505304876408
12356,0.728767123287671,"Sun",FALSE,19,8,2010-09-26 08:30:00,1217.433,1368.104,7.83380039632588
12357,0.728767123287671,"Sun",FALSE,20,9,2010-09-26 09:00:00,1457.63,1464.637,7.89211037650958
12358,0.728767123287671,"Sun",FALSE,21,9,2010-09-26 09:30:00,1562.835,1521.974,7.9475048576841
12359,0.728767123287671,"Sun",FALSE,22,10,2010-09-26 10:00:00,1668.984,1526.63,8.0501296147999
12360,0.728767123287671,"Sun",FALSE,23,10,2010-09-26 10:30:00,1736.083,1563.719,8.1476231340599
12361,0.728767123287671,"Sun",FALSE,24,11,2010-09-26 11:00:00,1830.202,1570.001,8.29024197735691
12362,0.728767123287671,"Sun",FALSE,25,12,2010-09-26 11:30:00,1965.503,1617.288,8.47572987848906
12363,0.728767123287671,"Sun",FALSE,26,12,2010-09-26 12:00:00,1975.332,1661.891,8.65194338456461
12364,0.728767123287671,"Sun",FALSE,27,12,2010-09-26 12:30:00,1930.351,1605.975,8.81934621533638
12365,0.728767123287671,"Sun",FALSE,28,12,2010-09-26 13:00:00,1783.28,1586.167,8.97837890456956
12366,0.728767123287671,"Sun",FALSE,29,13,2010-09-26 13:30:00,1681.683,1545.732,9.17945995934108
12367,0.728767123287671,"Sun",FALSE,30,13,2010-09-26 14:00:00,1574.645,1485.389,9.37048696137403
12368,0.728767123287671,"Sun",FALSE,31,13,2010-09-26 14:30:00,1520.049,1463.623,9.55196261330532
12369,0.728767123287671,"Sun",FALSE,32,13,2010-09-26 15:00:00,1512.889,1401.235,9.72436448264006
12370,0.728767123287671,"Sun",FALSE,33,12,2010-09-26 15:30:00,1488.48,1512.548,9.83814625850805
12371,0.728767123287671,"Sun",FALSE,34,12,2010-09-26 16:00:00,1532.874,1559.136,9.94623894558265
12372,0.728767123287671,"Sun",FALSE,35,11,2010-09-26 16:30:00,1571.175,1679.006,9.99892699830352
12373,0.728767123287671,"Sun",FALSE,36,10,2010-09-26 17:00:00,1776.687,1864.519,9.99898064838834
12374,0.728767123287671,"Sun",FALSE,37,11,2010-09-26 17:30:00,1873.983,1988.471,10.0490316159689
12375,0.728767123287671,"Sun",FALSE,38,10,2010-09-26 18:00:00,1907.244,2004.091,10.0465800351705
12376,0.728767123287671,"Sun",FALSE,39,10,2010-09-26 18:30:00,1949.755,2017.933,10.044251033412
12377,0.728767123287671,"Sun",FALSE,40,10,2010-09-26 19:00:00,2148.441,2109.571,10.0420384817414
12378,0.728767123287671,"Sun",FALSE,41,8,2010-09-26 19:30:00,2175.822,2078.534,9.93993655765429
12379,0.728767123287671,"Sun",FALSE,42,8,2010-09-26 20:00:00,2087.206,2073.665,9.84293972977157
12380,0.728767123287671,"Sun",FALSE,43,8,2010-09-26 20:30:00,2063.976,2029.547,9.75079274328299
12381,0.728767123287671,"Sun",FALSE,44,9,2010-09-26 21:00:00,1879.885,1830.111,9.71325310611884
12382,0.728767123287671,"Sun",FALSE,45,9,2010-09-26 21:30:00,1735.258,1668.014,9.6775904508129
12383,0.728767123287671,"Sun",FALSE,46,9,2010-09-26 22:00:00,1549.832,1540.302,9.64371092827225
12384,0.728767123287671,"Sun",FALSE,47,9,2010-09-26 22:30:00,1374.839,1421.674,9.61152538185864
